client_id,renda,idade,empréstimo
698,52299.2180823348,18,7880.68580712225
699,42242.489119526,34,2070.3793805860896
700,28218.9652719535,43,1305.08243308288
701,40208.1318595447,61,459.034688796151
702,61419.6728379466,31,9921.672387157041
703,51282.5052416883,27,8445.38534278682
704,36017.9027472623,44,1526.3924759160502
705,57575.0097911805,34,9857.229949587008
706,53330.767136067196,42,2343.49755586202
707,39834.519841242596,63,699.9557764042171
708,62469.428374897696,24,7286.550390859979
709,40334.6167341806,46,6808.86995498301
710,47542.8027031012,41,9448.20972109913
711,55883.622861001604,27,974.563067419013
712,29163.015882950298,44,1469.12970417187
713,47786.141063552306,30,7181.4785525792595
714,29736.3105043769,35,657.0484089194509
715,50831.427534576505,24,9572.58688405588
716,62030.0459954888,47,7572.567589234591
717,54049.0127447993,55,4569.64791088147
718,34336.0175890848,36,3441.64452422469
719,31895.7153055817,48,3423.34617207901
720,51894.5400998928,59,6579.534006664229
721,37616.7108584195,53,5732.2401076494
722,22076.948003377798,57,3948.14334405049
723,56252.953705843494,57,7327.070282101679
724,26316.758494358503,37,923.028441324114
725,23120.8796077408,40,1417.8465220016599
726,39033.032713923596,60,5757.89047926275
727,32420.818151440497,32,1494.21297427116
728,68827.24432973191,25,1049.1754772678098
729,58092.2048934735,42,5277.740419709729
730,43538.856115192204,46,8523.90111590581
731,64040.484179277,59,5408.72776719187
732,34395.2292157337,26,2089.73250000687
733,57405.5149266496,46,6914.75153975136
734,22581.133972853397,41,34.2851058172658
735,27952.945982106,42,3965.25197444964
736,54022.9128370993,27,10641.4514434212
737,63546.1647575721,44,6170.23911645177
738,60713.4303008206,56,396.233677598603
739,44519.32947151361,32,1446.46810321108
740,40997.798989992596,56,7908.3318430222
741,63661.383329890705,26,6095.308748994189
742,34429.1467382573,40,2240.2774038697
743,29181.8614280783,48,2529.6129690448497
744,52510.4382354766,40,1858.30823957284
745,37536.3472430035,26,2634.3585848472
746,35683.7449525483,44,4337.82555851561
747,45622.2907104529,42,528.181250121176
748,67385.40317630401,29,6747.232379118979
749,69411.7925292812,47,12176.782438093798
750,48322.5140650757,29,7732.69639567081
751,40836.588810197994,22,6994.48780081424
752,38035.9513266012,61,4298.705027677411
753,42696.9713694416,45,222.19643863902402
754,24181.69478653,22,1529.0188684850198
755,33194.4026448764,51,6615.38785751688
756,32541.461526416202,34,780.832856751006
757,38381.4130607061,54,322.724155555729
758,25921.9125309028,58,5104.74678854711
759,58810.97172852611,22,9099.72433792209
760,63025.7440777496,57,2956.97774567302
761,29954.0045135655,62,5774.07427035938
762,40641.523017547996,38,5042.326368067929
763,43940.91070164,38,2855.3791874510603
764,65166.97287326679,26,8859.08746877633
765,58820.3820562921,31,530.657824121697
766,50719.7630754672,43,4770.937668011939
767,46766.595919616506,48,2383.40775653766
768,67520.759596955,45,13041.7794518553
769,28386.2535539083,31,1718.9437817568698
770,68276.0307611898,35,4842.077960288339
771,30731.7262794822,40,1129.5624120295
772,30012.251092121,55,3972.1514052114294
773,38075.3187742084,53,6928.943621162839
774,55932.3965734802,44,4876.366908841
775,27966.2444535643,54,4445.20317812007
776,53825.5367358215,50,5272.80479170349
777,65451.496518217005,60,8129.0489314653405
778,39473.995862063,42,6034.153227563571
779,42344.8087112047,47,6800.2468059227795
780,36112.8744133748,61,3737.2121871986296
781,32720.504798926402,34,4367.26495019919
782,27973.826560191803,50,403.40213537013295
783,21306.0331228189,35,3791.02352838761
784,36029.301576782,53,2928.1004386496197
785,48457.963548135,22,8108.172683405841
786,46038.510655052996,39,6868.98780501089
787,34247.1590195782,35,6458.7905851387795
788,64247.6149997674,32,4513.20369417302
789,62109.7670914605,41,2816.4301578897102
790,21481.8037860096,20,1137.65789054619
791,20762.4744670466,25,2385.2248369160297
792,33756.5272278152,41,1169.8359246657699
793,54325.80727385361,30,6978.52505744359
794,33197.807804681404,59,3993.1468660048604
795,56846.4742321521,30,5268.22747487761
796,26542.9310896434,46,4233.08958563064
797,53200.5481468514,60,3090.47311929628
798,38073.4068970196,32,2284.00567663756
799,43937.219043728,56,3213.5419628300897
800,49284.819413442194,52,493.589997017378
801,22869.3234547973,26,527.551568398424
802,60113.3425417356,41,8253.38456880542
803,23613.255685195298,32,2469.23458468339
804,68755.0944206305,53,10990.5337530187
805,26449.3282930925,46,2952.12315164984
806,42855.4161149077,47,4923.81484576435
807,25686.778936069502,36,3728.39703071966
808,67125.64924266191,36,7482.06736878698
809,27427.7894455008,60,719.946664588216
810,37145.5730567686,53,1510.73550672394
811,41702.600771095604,42,6105.7279291327
812,20710.7759593055,50,3960.71087317317
813,39124.164362438,45,401.32673340017
814,32834.6467390656,61,4184.57820320039
815,26267.2214000486,59,1136.11727060881
816,41254.2281951755,29,6993.0494414817795
817,38268.6966028996,31,2522.05718465992
818,37087.268759496495,58,6391.153194203221
819,38458.1330395304,56,3644.30607009879
820,40185.7756706886,31,1002.3405737625301
821,65481.9455510005,45,10614.2484928222
822,57426.680477801696,20,2461.97440578532
823,47903.31424912441,46,4283.2269736806
824,34222.1877467819,52,3582.1513639634495
825,28481.265604496002,47,5302.17994342883
826,43069.6521466598,41,4091.56129167425
827,33093.9618567936,33,3852.9924436463502
828,61363.856056705095,62,9636.80473053473
829,68100.73561966419,48,8124.598979910799
830,50551.4803389087,57,5262.6160879974705
831,54421.054006088496,23,6229.8360190473595
832,32152.4597401731,57,3550.58488878171
833,40230.9757121839,59,745.19474910364
834,53483.3740023896,29,1459.66859888829
835,65137.937762774505,42,10352.181768904
836,29496.5941272676,55,2216.9753341908604
837,45181.9337136112,48,2243.15399221322
838,24994.7781953961,35,51.640260239487
839,54820.9740128368,21,10070.9490549973
840,62955.6082934141,30,207.543817763712
841,52956.246077083095,25,959.097214811603
842,40366.2032377906,32,7410.792024329541
843,60005.0101336092,40,10677.6680182666
844,37598.3850844204,55,3641.8084108437
845,61323.000902775704,60,8699.94668231535
846,21243.9323007129,58,3438.97927728268
847,62111.4344149828,26,499.208578202042
848,56524.878814816504,55,5296.94027257637
849,51718.13696390019,34,1036.6168035984401
850,43205.6317501701,23,4835.27465661614
851,26934.197444934398,36,4113.299166910279
852,68966.82256367059,54,6690.63533769203
853,31527.3472038098,59,2062.7191576926803
854,46839.061093050994,29,1498.20031600578
855,32151.296855881803,43,4601.94008647427
856,40831.801916938304,47,6429.59368808933
857,30868.8048203476,58,4618.39218432669
858,62988.8264276087,32,6924.90156914655
859,65496.7674799263,62,11805.55576878
860,63032.6262721792,25,390.33586086627196
861,27287.0745440014,19,4509.88142162832
862,44299.3717431091,24,5154.909842680399
863,44091.3492278196,30,1664.10492654064
864,26617.0303151011,29,2727.24168062816
865,21856.2335288152,48,1500.6537452812197
866,28072.604355402298,54,1.37762959325451
867,35950.4884504713,35,2664.92567484772
868,28982.1123634465,35,1440.49916760651
869,51790.726445615306,41,1281.0357291798
870,65000.8196174167,22,1114.91482428033
871,29761.046012863502,22,3748.25812413245
872,23081.4507394098,54,257.661201491859
873,60016.7409912683,23,1522.64676811391
874,54619.1553631797,54,901.277776817105
875,66274.2081028409,36,10257.918392293499
876,49380.658629816,45,5425.280945064939
877,46283.0674648285,48,2166.1230995161
878,25554.698524065298,43,4229.914353055779
879,36680.1819228567,22,4849.33378471958
880,30383.6763300933,47,2153.60772508337
881,67730.44369649139,26,8881.58363601412
882,36446.7241382226,41,2927.67544441237
883,33648.7389914691,61,1498.1612553260998
884,53852.799539454296,43,2089.9094635253896
885,61298.218665178894,48,9399.50460218589
886,69465.7469564117,21,7983.705373244459
887,39102.041714359104,29,4200.697505155999
888,29366.582334041603,22,4049.2538652253706
889,67949.73806710911,34,1790.3486165291397
890,29468.859178014103,23,3703.95304740702
891,56839.40189657731,37,9004.80171434867
892,38277.9368711635,45,7405.8032096322595
893,49664.270719513304,40,5571.456364476229
894,49972.0108276233,32,763.9541158786079
895,27356.800953857597,63,2983.58332216516
896,36840.603656601204,37,6557.94033087167
897,51438.814068678796,46,6898.78371916522
898,40614.7220451385,21,2649.69535606017
899,56738.63732256,63,3210.80704797276
900,68004.6862154268,42,2698.04778142586
901,44458.6372864433,52,1456.23494449525
902,66801.197505556,19,288.64676925315604
903,48991.85367859901,19,7453.26426764463
904,69430.936621502,59,2648.22045208716
905,27989.111100323502,28,1770.81827895977
906,67675.80477055161,38,4396.0768773955
907,47985.7224668376,34,8801.61012677399
908,43388.209473341696,36,7007.1542526718
909,63182.45566682889,26,3493.22456741209
910,20568.891305010802,26,2257.0647822256196
911,25833.7172260508,19,3716.2546852118
912,23087.3014009558,38,423.418399504824
913,36124.717833008595,25,6485.05748033896
914,57330.619408749,44,1058.0392021630498
915,47240.2531234547,55,4286.345614412679
916,55730.6292280555,55,9286.357544938199
917,61660.401318222306,49,1684.52656398846
918,49746.8874370679,29,7354.129522959979
919,23973.6875914969,55,95.46072237503591
920,28085.479598957998,45,4431.280471397489
921,33585.4747379199,60,3933.88301194765
922,44179.3851018883,51,5888.3757812673
923,56025.419726502194,29,4341.62669876515
924,49369.7041459382,51,109.379622752269
925,26889.3647403456,63,675.712031078049
926,30873.217636253703,39,4076.8767501185
927,30608.943237457403,46,2632.5518109756
928,54878.0896514654,43,1504.4734617798401
929,32423.8068470731,63,2961.95236821591
930,46608.3690221421,20,1521.8684050770999
931,65689.1897018068,28,255.07265595806598
932,49054.86027011651,54,1102.24036140034
933,20310.5775569566,54,1279.11309760756
934,66423.3993319795,19,1066.21460111103
935,45783.15475257111,64,7492.90982010653
936,62887.762666214294,43,6849.48422314614
937,51088.2107820362,52,9097.112036065171
938,66217.9448455572,19,745.076094530662
939,62799.7506107204,35,6752.58607130953
940,45789.4875248894,36,4545.15745895782
941,59727.4059941992,50,5203.32518145625
942,35513.5895474814,61,6983.36074103902
943,29178.977587726,64,1664.3860619101802
944,67501.69224571441,50,7589.759990371129
945,66255.02952840179,29,7475.21228234162
946,63558.8640859351,36,9282.92773534658
947,63441.7123557068,19,3119.4126781587297
948,64983.154244255304,27,9109.774341958058
949,56946.64593786,55,11175.8410699241
950,52349.8724610545,36,5181.84850071794
951,31473.458784166698,28,797.34597206237
952,59267.339196521796,35,5085.311918671479
953,66809.1732473113,31,1316.1871277160499
954,48083.311545196906,39,9193.09526352272
955,20629.3472950347,28,3310.41011772524
956,25363.331059925298,31,3946.0014470861206
957,28873.674168717098,62,2224.46976521287
958,41430.8552560396,34,5719.2781159757205
959,53612.1312342584,23,5976.89656826076
960,51555.7402558625,57,9217.6886691734
961,46564.3788967282,51,599.8303239514551
962,61200.4274781793,19,406.85186115617205
963,29307.3207652196,61,481.84269711988503
964,67687.1830760501,21,10506.3280331645
965,52565.065741073304,56,372.974253343653
966,52920.148014091,21,9521.769942117131
967,34981.3678348437,23,5502.73603087282
968,65210.83709551019,28,12607.951664106298
969,60016.07961254191,54,2857.0074135476398
970,23066.964680328998,33,1933.35356770978
971,52603.878644295,44,2043.08955289918
972,20111.3632577471,53,1745.3719220870998
973,32759.7002778202,44,5211.32562979067
974,30578.020161483397,55,3010.3502403137395
975,21211.5893885493,33,931.781052200198
976,53746.326575055704,29,9534.660206225592
977,45214.109220542,18,1779.72773531897
978,58465.0496998802,20,11417.0600895208
979,54422.9734851979,59,444.613776925989
980,62842.0643904246,62,107.597231536379
981,53005.13229332861,46,2539.33674893338
982,40749.028178397595,27,6207.18616502598
983,49804.4108320028,20,7235.19471689825
984,37277.2461199202,27,6289.25607587104
985,46883.2065397874,30,6342.56790924236
986,31763.3691988885,36,3489.40412162135
987,61013.1815820932,25,1791.54296221375
988,41285.358897876,23,532.100255807783
989,39133.891863748395,22,433.458417926463
990,62171.8025580049,24,1035.46249645863
991,53638.6459530331,44,109.478853603893
992,49264.584893826395,58,3051.57426672854
993,63114.49698871,48,11890.7571906353
994,58165.506219957,46,4155.72376708707
995,43029.8032634892,27,6894.16538143413
996,21593.6226584017,52,458.093724368234
997,49104.7682403587,36,9452.2179473418
998,65776.2324134819,40,2805.8637447174797
999,36192.1494523995,21,7236.173930254241
1000,62165.8611856401,20,4739.94895405831
1001,50793.355719652005,42,421.640379591623
1002,62422.2037894651,32,2841.63342276648
1003,63166.994955390706,57,4058.78953380435
1004,23717.567853163902,49,1530.09024242426
1005,66797.6646730676,21,11921.199536959099
1006,30272.203618660602,19,1440.07254888392
1007,55741.1956880242,53,3181.78051934063
1008,30742.5797148608,26,5685.65364147975
1009,20491.564325057,35,1579.1682486472598
1010,35620.4186263494,41,3611.29590336632
1011,50206.133716274104,33,5826.46289826698
1012,67935.45387219639,61,8267.32605257876
1013,59223.3966034837,23,3901.40208532883
1014,32657.2686829604,33,1796.27050255779
1015,55931.6545771435,23,4053.51993761002
1016,23694.7788670659,23,764.297190003271
1017,44324.286368209905,23,2672.69202602406
1018,34735.4917484336,62,1402.21785398327
1019,67064.3447362818,23,1091.6248164287802
1020,42761.492675636,45,610.65784710333
1021,49517.7223277278,32,7337.95043106519
1022,54372.1826560795,30,839.1250811884869
1023,29941.9683683664,48,3170.0456536486895
1024,68414.1207765788,51,6154.052456547579
1025,23891.244565602403,51,3475.9054232585304
1026,47187.571546528496,24,7933.4694490862
1027,39819.920940790296,63,3577.44768965771
1028,50632.2792428546,54,1262.35606612176
1029,39970.2112469822,40,7867.616835630941
1030,55176.139604300304,49,7822.936090935409
1031,50533.571948763,57,117.712586947864
1032,52983.874459750994,43,5567.941087462329
1033,31187.6699258573,31,593.1247798263599
1034,34909.9822272547,26,2852.37179495901
1035,53810.847660060994,51,9154.47701536417
1036,55478.9673699997,54,6227.54177432686
1037,60394.094865769104,58,8293.576747493142
1038,36845.7386782393,52,1790.01356619936
1039,60264.9406460114,55,2241.3881435993103
1040,52981.508597731605,18,3759.93723425993
1041,50222.7624226362,21,8734.74061739229
1042,59256.55595958231,39,9812.97871741119
1043,43203.414224553904,41,7730.72757527023
1044,46288.7564138509,24,6053.79158149127
1045,58176.154927350595,52,9852.1411102884
1046,25631.4347311854,48,4778.700542847971
1047,58977.9976452701,30,9442.011609849642
1048,25048.015993088502,55,2341.36785790557
1049,33436.4890051074,35,5473.98555060076
1050,23787.3670458794,36,3041.5529081567797
1051,69456.5677712671,48,13190.3658861707
1052,65447.6116108708,40,3269.5343268133897
1053,68743.3531787246,56,2290.20428885451
1054,36052.5775980204,49,2830.17986246731
1055,24820.7924701273,38,51.949242778070094
1056,26046.384165529198,55,4669.45735259152
1057,60850.8024411276,60,7206.852592751371
1058,69929.01099612941,51,12427.8357034718
1059,53298.496145289406,57,2106.7097906176396
1060,48818.3823227882,49,2312.4217766474
1061,38042.0841556042,33,3495.85630614459
1062,42119.8227140121,60,1930.56653214215
1063,62247.87973798809,39,1870.71508930953
1064,62252.088163513705,28,1699.6809718387399
1065,36973.0856898241,38,4144.44814361402
1066,54217.2367847525,27,8836.775689365999
1067,44218.7663214281,59,1693.92017886189
1068,33274.0502711385,24,2244.8831092985997
1069,54656.5490355715,18,9911.134962918291
1070,67593.5170776211,25,9864.07802710305
1071,39472.7072492242,43,596.481179541814
1072,30572.446859441698,49,1847.09424972443
1073,50447.699630167306,58,2443.76891476886
1074,49198.6526572146,49,483.62016772088504
1075,53768.2282086462,25,3696.95324417008
1076,52809.546287171506,61,6276.830736703339
1077,38011.7266485468,19,4625.19337762744
1078,58910.2917746641,31,3671.9230944370597
1079,57914.7310741246,51,6715.85790769023
1080,39494.766916614,29,3544.1560393991604
1081,45918.875250499696,39,1910.32953084278
1082,55649.05588282269,20,7660.34617051509
1083,27136.6288000718,19,2253.19025276782
1084,62724.6361155994,40,9255.13775534296
1085,32921.8485788442,44,2553.21277794851
1086,28482.6495498419,20,329.450042227758
1087,44170.221737586,24,2168.75173497275
1088,60664.3716036342,22,5873.410979425699
1089,64501.93042866889,33,12147.3142194935
1090,28237.5173922628,50,2728.1899444629503
1091,67420.59544660151,21,3668.9947836488
1092,55642.9933919571,39,2841.69798234271
1093,56086.0580927692,35,3990.8507597519397
1094,57676.739180460594,21,10504.6681673838
1095,62535.6328487396,39,9490.26419041115
1096,60686.7685727775,48,10614.130949683
1097,25032.300937455097,46,680.9047821836081
1098,22228.3452912234,33,2187.21333714559
1099,41435.1537520997,35,3702.1714277833794
1100,43955.4094034247,52,7833.47776141374
1101,60063.693094998605,59,6766.29418079942
1102,34635.7447491027,19,4859.2352866332
1103,63944.3237264641,33,12213.949339898401
1104,35403.427334968,35,2929.3597040424297
1105,53654.079365078396,44,6587.77555584342
1106,23508.2307294942,53,4622.84106541178
1107,61869.46603003889,36,1040.4936732261099
1108,20674.897083081298,24,299.825137750899
1109,22127.9241074808,61,1777.82855129135
1110,27408.729614689903,38,2591.02894660536
1111,60720.7960961387,39,3278.1797272838203
1112,34760.0193158723,34,28.8825344418559
1113,23057.3639203794,47,2487.16518212314
1114,42380.995063576804,36,6832.6848165415895
1115,37887.5493933447,24,5061.77783089573
1116,39988.740736153,54,357.088124203472
1117,25026.505643036202,63,3845.74184934565
1118,43588.0814259872,40,6453.05797893021
1119,20897.4266937003,28,2940.4239697461103
1120,24904.6246684156,53,3376.90746524937
1121,66068.6350357719,36,5626.86933989185
1122,36126.231092493996,41,3805.8027214255
1123,23626.726788934302,34,2173.7676901031896
1124,30200.243256986098,63,4871.67757618979
1125,65569.7852419689,62,12494.2672598523
1126,20617.261009756498,47,2224.06813417899
1127,25817.4546225928,22,3682.8619314122707
1128,21448.8279935904,32,1989.18297633362
1129,69370.17763732,52,4605.91877302795
1130,34145.7995516248,31,4074.9525911100395
1131,52651.256863027804,57,6529.019522377729
1132,40069.3383812904,43,3646.05161791101
1133,39246.544886846095,48,919.1146400240359
1134,56233.7895436212,58,9642.09253829297
1135,49264.268325641795,19,801.779606017874
1136,30451.6361607239,42,475.42059173565497
1137,28726.996299810697,35,3675.83341454456
1138,20113.2534933276,30,2507.64970973955
1139,43434.7754274495,52,3672.10982821562
1140,59208.716084249296,31,11479.4378054928
1141,69310.9572678804,42,1590.32580358526
1142,60567.4244393595,40,571.9329349300431
1143,22048.8950423896,54,4199.0243561842
1144,66733.7102512829,53,5366.64079316339
1145,22209.0095095336,22,4096.783714405129
1146,49032.6624060981,55,1777.9531313067498
1147,26558.361055795096,58,22.327933177844
1148,49255.457967519804,37,4951.91577108814
1149,30218.1512280367,48,5914.516662335041
1150,56317.08282046019,25,8045.4409532236705
1151,53825.430576689505,45,431.45016120131004
1152,34927.9936100356,54,1957.0579294027698
1153,53287.385024596,60,4432.66544443383
1154,32032.5567433611,50,4582.93827444975
1155,48405.726805795,48,3766.6144347919103
1156,46132.9140514135,27,3216.4912546542305
1157,29049.071487970697,58,2562.69555387066
1158,68550.6878583692,19,3879.6726518436103
1159,47474.819601047806,38,5083.72827173068
1160,50021.655408199906,24,1054.26808471871
1161,64089.1319070943,37,6272.78844958014
1162,28451.7055656761,42,1042.8503755962402
1163,58132.4712652713,29,5491.03560172096
1164,30961.166140623398,32,162.79559613813998
1165,64162.649614736394,54,6938.012519684549
1166,67470.11702274901,52,12715.2947207366
1167,68263.7662440538,43,4124.33040419948
1168,42889.3341613002,58,6340.708854775439
1169,20155.792362056698,42,3489.95714756947
1170,58178.614573553205,50,10948.4994895604
1171,45735.4556932114,53,2944.5373541645
1172,30037.203133106203,39,1247.01279101851
1173,64392.512214835704,38,4513.24371213783
1174,26291.375798173198,52,1094.17752939053
1175,36008.3809983917,21,3709.3044307035298
1176,54953.9796588942,45,365.646185165774
1177,28753.325487487004,49,4990.3690908292
1178,41993.9843169414,36,6644.34421410885
1179,56696.458596270495,58,9686.63030666495
1180,51906.0461595654,37,10235.2726101919
1181,30939.3933787942,48,6115.82233293271
1182,38520.7239701413,57,4176.9499552691605
1183,33489.0398592688,26,3581.6550468118603
1184,52836.0064304434,38,5671.64432790405
1185,51733.28750999639,25,7906.14117885321
1186,41273.771498818,32,3299.88507211045
1187,68223.6843090504,29,7364.001944720329
1188,28222.8789106011,40,613.240620104445
1189,21921.3610794395,62,1901.14392165499
1190,38852.933018933996,27,7513.18286435755
1191,59621.3676431216,54,7014.62270759084
1192,41377.745596692,46,5324.04818485217
1193,54405.62497125941,57,6253.20667662182
1194,60103.0115666799,56,2632.26561303191
1195,67528.6542088725,53,7877.4151313516795
1196,61156.937379855706,32,3250.00608359258
1197,42955.6945967488,45,2962.8251862479497
1198,46923.0467732996,36,3107.8837824180296
1199,24951.257491484303,62,2544.3560030506196
1200,26267.5294233486,34,59.469163350624704
1201,64603.9208793081,33,11264.6911597501
1202,34667.0204005204,19,2827.28940194175
1203,66008.3970683627,19,9189.61151437781
1204,45840.2076200582,32,5299.2397193039005
1205,32188.016239088,49,4659.9533251724
1206,50289.66474812481,24,6127.38168790854
1207,36837.5308508985,55,1598.18356896296
1208,28852.0338060334,44,5705.98616300577
1209,68127.1668104455,48,12099.9702958367
1210,41349.1225149482,54,8083.23220068418
1211,69132.4625792913,33,7621.410218952421
1212,38477.3255954497,27,289.57658198580503
1213,68291.1536470056,47,9577.95514323174
1214,58074.6065406129,60,8551.25989324198
1215,26867.1082612127,33,1730.1519065694001
1216,32348.450149875098,60,3229.82006262472
1217,31044.3917568773,50,4465.872768882849
1218,29279.7497869469,19,2291.9881185651802
1219,35145.100187510296,48,510.739968904777
1220,44405.28066363191,34,3917.8760982038793
1221,42059.6369006671,55,5310.271528649289
1222,28612.203062512002,59,4948.488069855121
1223,46546.7045479454,61,254.843578632033
1224,22832.3239297606,33,3318.4077865437102
1225,21565.921539440802,44,4136.76112621072
1226,26078.2135813497,32,3665.88089899456
1227,60503.547852858894,20,6766.53302048682
1228,31233.307758811898,42,1662.4536164880801
1229,34505.800930783196,49,2151.6965921599804
1230,35485.1182713173,47,2482.0422504401604
1231,45986.3534010947,20,7112.926157135659
1232,43308.1789803691,35,6777.1982462325295
1233,53284.1196795925,32,849.545184282307
1234,68398.2874779031,37,8106.859292919659
1235,64743.7070659362,56,4304.92910889776
1236,68412.6098453999,28,551.84308108532
1237,59695.1071452349,28,8889.92840808923
1238,32406.5707321279,21,3394.65824024028
1239,33184.1959781013,60,4580.097830766021
1240,47688.2505742833,35,1377.01840698314
1241,42591.5952352807,45,4602.24584082719
1242,34051.5280421823,36,6224.15288632328
1243,61800.0343837775,30,9143.611708737571
1244,45360.716274008206,27,4569.99498661641
1245,20252.123456448302,27,3360.0594135198903
1246,30134.7096031532,44,958.998081921469
1247,56217.326496262096,52,2866.5858997554997
1248,31722.7309499867,35,2877.7561038956
1249,60178.4461922944,33,3203.61543829573
1250,51144.2430480383,38,3411.65642431526
1251,22449.077391065697,36,1187.4269503018
1252,44932.875111699104,27,622.912810540852
1253,40929.4839412905,20,2352.28711613826
1254,31092.2677209601,44,5617.993125845799
1255,44743.551632855095,53,2574.70775577185
1256,60770.229022018604,34,2242.8257603424104
1257,43528.4843132831,60,2264.72515178074
1258,25008.9495256543,63,2941.0281549276397
1259,47433.4154208191,60,9139.14371046925
1260,50064.346373546905,29,417.63310584167704
1261,60348.413563333495,60,3037.9681472571
1262,67471.1271002889,27,4448.41232274551
1263,30492.875671479902,62,4834.73864381419
1264,25640.0788831525,23,3105.4430213977303
1265,55040.75816599651,53,8352.061533316
1266,34476.7063786276,23,898.133906760723
1267,23345.8664547652,38,4548.11028864043
1268,24426.029871683597,35,823.8351619830189
1269,65849.8896681704,31,5051.30238814197
1270,60454.5256518759,41,7875.070925940841
1271,22680.318430066098,55,1743.7746848123402
1272,44471.873731818094,20,5883.660557890999
1273,46572.320004925095,59,721.3416051022009
1274,24369.8412482627,62,1366.53602502689
1275,56830.2728631534,37,10462.740449564399
1276,46942.9965177551,56,2187.0654844887
1277,42521.7907107435,55,6745.81770760811
1278,63188.328528776794,51,3960.8556473890703
1279,29410.1775204763,23,812.3235343063901
1280,46668.628468178205,58,1833.48584968453
1281,62693.26957874,23,5321.71255785555
1282,65307.1274794638,24,1906.7955301891898
1283,59589.0642888844,21,4191.7158557146
1284,41019.5487947203,23,3005.82686432775
1285,48058.871382381796,48,6527.99022211544
1286,50208.5300209001,35,729.6044302940429
1287,62526.88792767,61,5835.54239114684
1288,48192.185610532804,30,5026.47455722886
1289,30884.0567292646,31,4099.90204534619
1290,36965.7424790785,54,6333.39158836421
1291,43536.0389109701,28,6427.726092600339
1292,69181.6640598699,39,1173.7409424047
1293,64233.040697872595,27,12104.534207988501
1294,52593.5150613077,20,811.907862473912
1295,32282.251752913,43,3345.9419579997602
1296,54077.843278646505,57,7149.066896488221
1297,51595.3574841842,28,385.40336251160005
1298,23097.376483492597,54,4517.5798007499
1299,27407.056202646298,26,2949.93167350781
1300,64395.298068411605,63,10054.634638852
1301,60432.2166577913,42,6300.8689387081395
1302,42990.9828281961,30,4665.58102065705
1303,41581.8899217993,23,7895.112865175709
1304,53289.0652935021,47,8047.14075406577
1305,22372.5052364171,31,1118.92606413711
1306,57119.7396889329,22,10211.7219327373
1307,31112.059419974703,50,424.352131596398
1308,68936.32135353981,43,11073.1585048799
1309,20436.3312851638,57,2356.18197012062
1310,20583.6121737957,22,53.1862073427052
1311,58988.305802922696,20,4728.25954236021
1312,45311.831838917,27,3103.8122277069
1313,60856.830985285305,37,10238.4962972866
1314,45818.2832505554,48,8137.1644030735
1315,20904.5554790646,41,2606.0237760494
1316,49908.2918674685,30,2903.03612840759
1317,55988.295276183606,31,7745.75480897024
1318,62125.258105807,21,5700.45719520566
1319,48822.7209588513,61,599.347887026431
1320,29976.8290994689,58,3796.03274043959
1321,41944.268187508,61,1203.70052925741
1322,36970.3604420647,34,1268.5063826011901
1323,39992.7191133611,21,4999.2020148962
1324,42450.5430436693,62,6210.280586951011
1325,42146.93762362,24,7367.25824696371
1326,52841.5164374746,18,5957.386323536291
1327,66418.9563062973,63,9340.544462232521
1328,44047.666555270596,27,2096.9175014220605
1329,24821.214126422998,19,874.324255506621
1330,35583.6185440421,63,27.252482247280398
1331,25289.6072389558,21,2130.79353472588
1332,39770.128664095,45,280.878547416661
1333,59511.1387013458,29,2520.51445210598
1334,51211.6540386342,46,4093.3600060362605
1335,56530.4972743616,46,5957.993317069289
1336,42604.4629816897,42,7942.16814459979
1337,66642.0077485964,56,4958.0677755079405
1338,35527.8344871476,47,325.119591532296
1339,66896.7653112486,32,387.394420295952
1340,51980.359542649196,35,6243.04502975119
1341,40081.4205571078,43,770.7775495685299
1342,50167.67174704,42,5592.65180728153
1343,39545.9595881402,44,5787.6580446965
1344,43372.3976067267,55,474.525326666737
1345,33084.1698497534,59,5762.46995805143
1346,53187.9796460271,64,4879.84613933048
1347,48290.880459826396,30,4902.97522079205
1348,66078.76935042441,46,3664.6214515027505
1349,51547.166663222,53,6563.41157975832
1350,39393.140578176804,53,5415.05466726812
1351,69592.0108282007,63,13025.0565706657
1352,54588.5011949576,31,2847.8191727088
1353,44964.0105990693,48,693.2147137703861
1354,46081.6455469467,50,1487.7860414097597
1355,45564.015354029805,22,715.836604414868
1356,62657.602543477005,28,5771.08825374589
1357,67921.63211386651,36,1399.8754718255402
1358,59514.012378640495,57,2504.7226488011997
1359,48422.5361072458,42,3520.5659009445294
1360,22001.3174507767,32,2155.8121729811
1361,52529.6987663023,19,9808.190939503142
1362,24061.463160906,35,3980.57878313095
1363,23450.872132089,34,1419.80552276132
1364,32866.578239481896,45,6037.007732557621
1365,30958.9079627767,44,1558.9307648094
1366,27550.8952722885,30,3944.2193177008794
1367,36024.9378881417,52,4155.44929016665
1368,46801.274286117405,35,5315.97382040511
1369,27082.718983292598,60,4990.55712316988
1370,65435.0353800692,20,12727.9975513072
1371,59295.7410775125,51,493.714429947331
1372,45435.2672374807,21,2143.38697161442
1373,61742.6095809788,35,326.98956762450297
1374,31396.8660123646,35,3719.23013486841
1375,35916.7041536421,54,6401.18948620131
1376,43969.6041564457,25,7455.92015661369
1377,60624.8153652996,40,6740.71613617934
